from_fare_class,to_fare_class,is_flat_fee,transfer_rule
SEATTLE_VASHON_FERRY,ST_LR_3Z,1,1
SEATTLE_VASHON_FERRY,VASHON_FOUNT_FERRY,1,1
SEATTLE_VASHON_FERRY,VASHON_PTDEF_FERRY,1,1
SEATTLE_VASHON_FERRY,VASHON_SEATTLE_FERRY,1,1
SEATTLE_VASHON_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
SEATTLE_VASHON_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
SEA_BAIN_FERRY,BAIN_SEA_FERRY,1,1
SEA_BAIN_FERRY,BREM_PO_FERRY,1,1
SEA_BAIN_FERRY,BREM_SEA_FERRY,1,1
SEA_BAIN_FERRY,CT_COMMUTER,1,1
SEA_BAIN_FERRY,CT_LOCAL,1,1
SEA_BAIN_FERRY,CT_NE_COMMUTER,1,1
SEA_BAIN_FERRY,EDMONDS_KINGSTON_FERRY,1,1
SEA_BAIN_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
SEA_BAIN_FERRY,FOUNT_VASHON_FERRY,1,1
SEA_BAIN_FERRY,KINGSTON_EDMONDS_FERRY,1,1
SEA_BAIN_FERRY,KITSAP,1,1
SEA_BAIN_FERRY,METRO_1Z_AM_PEAK,1,1
SEA_BAIN_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
SEA_BAIN_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
SEA_BAIN_FERRY,METRO_1Z_PM_PEAK,1,1
SEA_BAIN_FERRY,METRO_2Z_AM_PEAK,1,1
SEA_BAIN_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
SEA_BAIN_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
SEA_BAIN_FERRY,METRO_2Z_PM_PEAK,1,1
SEA_BAIN_FERRY,MONORAIL,1,1
SEA_BAIN_FERRY,PIERCE,1,1
SEA_BAIN_FERRY,PTDEF_VASHION_FERRY,1,1
SEA_BAIN_FERRY,SEATTLE_VASHON_FERRY,1,1
SEA_BAIN_FERRY,SEA_BREM_FERRY,1,1
SEA_BAIN_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
SEA_BAIN_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
SEA_BAIN_FERRY,ST_EXPRESS_1Z,1,1
SEA_BAIN_FERRY,ST_EXPRESS_2Z,1,1
SEA_BAIN_FERRY,ST_LR_1Z,1,1
SEA_BAIN_FERRY,ST_LR_2Z,1,1
SEA_BAIN_FERRY,ST_LR_3Z,1,1
SEA_BAIN_FERRY,VASHON_FOUNT_FERRY,1,1
SEA_BAIN_FERRY,VASHON_PTDEF_FERRY,1,1
SEA_BAIN_FERRY,VASHON_SEATTLE_FERRY,1,1
SEA_BAIN_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
SEA_BAIN_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
SEA_BREM_FERRY,BAIN_SEA_FERRY,1,1
SEA_BREM_FERRY,BREM_PO_FERRY,1,1
SEA_BREM_FERRY,BREM_SEA_FERRY,1,1
SEA_BREM_FERRY,CT_COMMUTER,1,1
SEA_BREM_FERRY,CT_LOCAL,1,1
SEA_BREM_FERRY,CT_NE_COMMUTER,1,1
SEA_BREM_FERRY,EDMONDS_KINGSTON_FERRY,1,1
SEA_BREM_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
SEA_BREM_FERRY,FOUNT_VASHON_FERRY,1,1
SEA_BREM_FERRY,KINGSTON_EDMONDS_FERRY,1,1
SEA_BREM_FERRY,KITSAP,1,1
SEA_BREM_FERRY,METRO_1Z_AM_PEAK,1,1
SEA_BREM_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
SEA_BREM_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
SEA_BREM_FERRY,METRO_1Z_PM_PEAK,1,1
SEA_BREM_FERRY,METRO_2Z_AM_PEAK,1,1
SEA_BREM_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
SEA_BREM_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
SEA_BREM_FERRY,METRO_2Z_PM_PEAK,1,1
SEA_BREM_FERRY,MONORAIL,1,1
SEA_BREM_FERRY,PIERCE,1,1
SEA_BREM_FERRY,PTDEF_VASHION_FERRY,1,1
SEA_BREM_FERRY,SEATTLE_VASHON_FERRY,1,1
SEA_BREM_FERRY,SEA_BAIN_FERRY,1,1
SEA_BREM_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
SEA_BREM_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
SEA_BREM_FERRY,ST_EXPRESS_1Z,1,1
SEA_BREM_FERRY,ST_EXPRESS_2Z,1,1
SEA_BREM_FERRY,ST_LR_1Z,1,1
SEA_BREM_FERRY,ST_LR_2Z,1,1
SEA_BREM_FERRY,ST_LR_3Z,1,1
SEA_BREM_FERRY,VASHON_FOUNT_FERRY,1,1
SEA_BREM_FERRY,VASHON_PTDEF_FERRY,1,1
SEA_BREM_FERRY,VASHON_SEATTLE_FERRY,1,1
SEA_BREM_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
SEA_BREM_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,BAIN_SEA_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,BREM_PO_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,BREM_SEA_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,CT_COMMUTER,1,1
SOUTHWORTH_FOUNT_FERRY,CT_LOCAL,1,1
SOUTHWORTH_FOUNT_FERRY,CT_NE_COMMUTER,1,1
SOUTHWORTH_FOUNT_FERRY,EDMONDS_KINGSTON_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,FOUNT_VASHON_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,KINGSTON_EDMONDS_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,KITSAP,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_1Z_AM_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_1Z_PM_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_2Z_AM_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,METRO_2Z_PM_PEAK,1,1
SOUTHWORTH_FOUNT_FERRY,MONORAIL,1,1
SOUTHWORTH_FOUNT_FERRY,PIERCE,1,1
SOUTHWORTH_FOUNT_FERRY,PTDEF_VASHION_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,SEATTLE_VASHON_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,SEA_BAIN_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,SEA_BREM_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,ST_EXPRESS_1Z,1,1
SOUTHWORTH_FOUNT_FERRY,ST_EXPRESS_2Z,1,1
SOUTHWORTH_FOUNT_FERRY,ST_LR_1Z,1,1
SOUTHWORTH_FOUNT_FERRY,ST_LR_2Z,1,1
SOUTHWORTH_FOUNT_FERRY,ST_LR_3Z,1,1
SOUTHWORTH_FOUNT_FERRY,VASHON_FOUNT_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,VASHON_PTDEF_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,VASHON_SEATTLE_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
SOUTHWORTH_FOUNT_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,BAIN_SEA_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,BREM_PO_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,BREM_SEA_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,CT_COMMUTER,1,1
SOUTHWORTH_VASHON_FERRY,CT_LOCAL,1,1
SOUTHWORTH_VASHON_FERRY,CT_NE_COMMUTER,1,1
SOUTHWORTH_VASHON_FERRY,EDMONDS_KINGSTON_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,FOUNT_VASHON_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,KINGSTON_EDMONDS_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,KITSAP,1,1
SOUTHWORTH_VASHON_FERRY,METRO_1Z_AM_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_1Z_PM_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_2Z_AM_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,METRO_2Z_PM_PEAK,1,1
SOUTHWORTH_VASHON_FERRY,MONORAIL,1,1
SOUTHWORTH_VASHON_FERRY,PIERCE,1,1
SOUTHWORTH_VASHON_FERRY,PTDEF_VASHION_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,SEATTLE_VASHON_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,SEA_BAIN_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,SEA_BREM_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,ST_EXPRESS_1Z,1,1
SOUTHWORTH_VASHON_FERRY,ST_EXPRESS_2Z,1,1
SOUTHWORTH_VASHON_FERRY,ST_LR_1Z,1,1
SOUTHWORTH_VASHON_FERRY,ST_LR_2Z,1,1
SOUTHWORTH_VASHON_FERRY,ST_LR_3Z,1,1
SOUTHWORTH_VASHON_FERRY,VASHON_FOUNT_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,VASHON_PTDEF_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,VASHON_SEATTLE_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
SOUTHWORTH_VASHON_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
ST_EXPRESS_1Z,BAIN_SEA_FERRY,1,1
ST_EXPRESS_1Z,BREM_PO_FERRY,1,1
ST_EXPRESS_1Z,BREM_SEA_FERRY,1,1
ST_EXPRESS_1Z,CT_COMMUTER,1,1
ST_EXPRESS_1Z,CT_LOCAL,1,1
ST_EXPRESS_1Z,CT_NE_COMMUTER,1,1
ST_EXPRESS_1Z,EDMONDS_KINGSTON_FERRY,1,1
ST_EXPRESS_1Z,FOUNT_SOUTHWORTH_FERRY,1,1
ST_EXPRESS_1Z,FOUNT_VASHON_FERRY,1,1
ST_EXPRESS_1Z,KINGSTON_EDMONDS_FERRY,1,1
ST_EXPRESS_1Z,KITSAP,1,1
ST_EXPRESS_1Z,METRO_1Z_AM_PEAK,1,1
ST_EXPRESS_1Z,METRO_1Z_MD_OFF_PEAK,1,1
ST_EXPRESS_1Z,METRO_1Z_NT_OFF_PEAK,1,1
ST_EXPRESS_1Z,METRO_1Z_PM_PEAK,1,1
ST_EXPRESS_1Z,METRO_2Z_AM_PEAK,1,1
ST_EXPRESS_1Z,METRO_2Z_MD_OFF_PEAK,1,1
ST_EXPRESS_1Z,METRO_2Z_NT_OFF_PEAK,1,1
ST_EXPRESS_1Z,METRO_2Z_PM_PEAK,1,1
ST_EXPRESS_1Z,MONORAIL,1,1
ST_EXPRESS_1Z,PIERCE,1,1
ST_EXPRESS_1Z,PTDEF_VASHION_FERRY,1,1
ST_EXPRESS_1Z,SEATTLE_VASHON_FERRY,1,1
ST_EXPRESS_1Z,SEA_BAIN_FERRY,1,1
ST_EXPRESS_1Z,SEA_BREM_FERRY,1,1
ST_EXPRESS_1Z,SOUTHWORTH_FOUNT_FERRY,1,1
ST_EXPRESS_1Z,SOUTHWORTH_VASHON_FERRY,1,1
ST_EXPRESS_1Z,ST_EXPRESS_2Z,1,1
ST_EXPRESS_1Z,ST_LR_1Z,1,1
ST_EXPRESS_1Z,ST_LR_2Z,1,1
ST_EXPRESS_1Z,ST_LR_3Z,1,1
ST_EXPRESS_1Z,VASHON_FOUNT_FERRY,1,1
ST_EXPRESS_1Z,VASHON_PTDEF_FERRY,1,1
ST_EXPRESS_1Z,VASHON_SEATTLE_FERRY,1,1
ST_EXPRESS_1Z,VASHON_SOUTHWORTH_FERRY,1,1
ST_EXPRESS_1Z,WS_SEATTLE_FOOT_FERRY,1,1
ST_EXPRESS_2Z,BAIN_SEA_FERRY,1,1
ST_EXPRESS_2Z,BREM_PO_FERRY,1,1
ST_EXPRESS_2Z,BREM_SEA_FERRY,1,1
ST_EXPRESS_2Z,CT_COMMUTER,1,1
ST_EXPRESS_2Z,CT_LOCAL,1,1
ST_EXPRESS_2Z,CT_NE_COMMUTER,1,1
ST_EXPRESS_2Z,EDMONDS_KINGSTON_FERRY,1,1
ST_EXPRESS_2Z,FOUNT_SOUTHWORTH_FERRY,1,1
ST_EXPRESS_2Z,FOUNT_VASHON_FERRY,1,1
ST_EXPRESS_2Z,KINGSTON_EDMONDS_FERRY,1,1
ST_EXPRESS_2Z,KITSAP,1,1
ST_EXPRESS_2Z,METRO_1Z_AM_PEAK,1,1
ST_EXPRESS_2Z,METRO_1Z_MD_OFF_PEAK,1,1
ST_EXPRESS_2Z,METRO_1Z_NT_OFF_PEAK,1,1
ST_EXPRESS_2Z,METRO_1Z_PM_PEAK,1,1
ST_EXPRESS_2Z,METRO_2Z_AM_PEAK,1,1
ST_EXPRESS_2Z,METRO_2Z_MD_OFF_PEAK,1,1
ST_EXPRESS_2Z,METRO_2Z_NT_OFF_PEAK,1,1
ST_EXPRESS_2Z,METRO_2Z_PM_PEAK,1,1
ST_EXPRESS_2Z,MONORAIL,1,1
ST_EXPRESS_2Z,PIERCE,1,1
ST_EXPRESS_2Z,PTDEF_VASHION_FERRY,1,1
ST_EXPRESS_2Z,SEATTLE_VASHON_FERRY,1,1
ST_EXPRESS_2Z,SEA_BAIN_FERRY,1,1
ST_EXPRESS_2Z,SEA_BREM_FERRY,1,1
ST_EXPRESS_2Z,SOUTHWORTH_FOUNT_FERRY,1,1
ST_EXPRESS_2Z,SOUTHWORTH_VASHON_FERRY,1,1
ST_EXPRESS_2Z,ST_EXPRESS_1Z,1,1
ST_EXPRESS_2Z,ST_LR_1Z,1,1
ST_EXPRESS_2Z,ST_LR_2Z,1,1
ST_EXPRESS_2Z,ST_LR_3Z,1,1
ST_EXPRESS_2Z,VASHON_FOUNT_FERRY,1,1
ST_EXPRESS_2Z,VASHON_PTDEF_FERRY,1,1
ST_EXPRESS_2Z,VASHON_SEATTLE_FERRY,1,1
ST_EXPRESS_2Z,VASHON_SOUTHWORTH_FERRY,1,1
ST_EXPRESS_2Z,WS_SEATTLE_FOOT_FERRY,1,1
ST_LR_1Z,BAIN_SEA_FERRY,1,1
ST_LR_1Z,BREM_PO_FERRY,1,1
ST_LR_1Z,BREM_SEA_FERRY,1,1
ST_LR_1Z,CT_COMMUTER,1,1
ST_LR_1Z,CT_LOCAL,1,1
ST_LR_1Z,CT_NE_COMMUTER,1,1
ST_LR_1Z,EDMONDS_KINGSTON_FERRY,1,1
ST_LR_1Z,FOUNT_SOUTHWORTH_FERRY,1,1
ST_LR_1Z,FOUNT_VASHON_FERRY,1,1
ST_LR_1Z,KINGSTON_EDMONDS_FERRY,1,1
ST_LR_1Z,KITSAP,1,1
ST_LR_1Z,METRO_1Z_AM_PEAK,1,1
ST_LR_1Z,METRO_1Z_MD_OFF_PEAK,1,1
ST_LR_1Z,METRO_1Z_NT_OFF_PEAK,1,1
ST_LR_1Z,METRO_1Z_PM_PEAK,1,1
ST_LR_1Z,METRO_2Z_AM_PEAK,1,1
ST_LR_1Z,METRO_2Z_MD_OFF_PEAK,1,1
ST_LR_1Z,METRO_2Z_NT_OFF_PEAK,1,1
ST_LR_1Z,METRO_2Z_PM_PEAK,1,1
ST_LR_1Z,MONORAIL,1,1
ST_LR_1Z,PIERCE,1,1
ST_LR_1Z,PTDEF_VASHION_FERRY,1,1
ST_LR_1Z,SEATTLE_VASHON_FERRY,1,1
ST_LR_1Z,SEA_BAIN_FERRY,1,1
ST_LR_1Z,SEA_BREM_FERRY,1,1
ST_LR_1Z,SOUTHWORTH_FOUNT_FERRY,1,1
ST_LR_1Z,SOUTHWORTH_VASHON_FERRY,1,1
ST_LR_1Z,ST_EXPRESS_1Z,1,1
ST_LR_1Z,ST_EXPRESS_2Z,1,1
ST_LR_1Z,ST_LR_2Z,1,1
ST_LR_1Z,ST_LR_3Z,1,1
ST_LR_1Z,VASHON_FOUNT_FERRY,1,1
ST_LR_1Z,VASHON_PTDEF_FERRY,1,1
ST_LR_1Z,VASHON_SEATTLE_FERRY,1,1
ST_LR_1Z,VASHON_SOUTHWORTH_FERRY,1,1
ST_LR_1Z,WS_SEATTLE_FOOT_FERRY,1,1
ST_LR_2Z,BAIN_SEA_FERRY,1,1
ST_LR_2Z,BREM_PO_FERRY,1,1
ST_LR_2Z,BREM_SEA_FERRY,1,1
ST_LR_2Z,CT_COMMUTER,1,1
ST_LR_2Z,CT_LOCAL,1,1
ST_LR_2Z,CT_NE_COMMUTER,1,1
ST_LR_2Z,EDMONDS_KINGSTON_FERRY,1,1
ST_LR_2Z,FOUNT_SOUTHWORTH_FERRY,1,1
ST_LR_2Z,FOUNT_VASHON_FERRY,1,1
ST_LR_2Z,KINGSTON_EDMONDS_FERRY,1,1
ST_LR_2Z,KITSAP,1,1
ST_LR_2Z,METRO_1Z_AM_PEAK,1,1
ST_LR_2Z,METRO_1Z_MD_OFF_PEAK,1,1
ST_LR_2Z,METRO_1Z_NT_OFF_PEAK,1,1
ST_LR_2Z,METRO_1Z_PM_PEAK,1,1
ST_LR_2Z,METRO_2Z_AM_PEAK,1,1
ST_LR_2Z,METRO_2Z_MD_OFF_PEAK,1,1
ST_LR_2Z,METRO_2Z_NT_OFF_PEAK,1,1
ST_LR_2Z,METRO_2Z_PM_PEAK,1,1
ST_LR_2Z,MONORAIL,1,1
ST_LR_2Z,PIERCE,1,1
ST_LR_2Z,PTDEF_VASHION_FERRY,1,1
ST_LR_2Z,SEATTLE_VASHON_FERRY,1,1
ST_LR_2Z,SEA_BAIN_FERRY,1,1
ST_LR_2Z,SEA_BREM_FERRY,1,1
ST_LR_2Z,SOUTHWORTH_FOUNT_FERRY,1,1
ST_LR_2Z,SOUTHWORTH_VASHON_FERRY,1,1
ST_LR_2Z,ST_EXPRESS_1Z,1,1
ST_LR_2Z,ST_EXPRESS_2Z,1,1
ST_LR_2Z,ST_LR_1Z,1,1
ST_LR_2Z,ST_LR_3Z,1,1
ST_LR_2Z,VASHON_FOUNT_FERRY,1,1
ST_LR_2Z,VASHON_PTDEF_FERRY,1,1
ST_LR_2Z,VASHON_SEATTLE_FERRY,1,1
ST_LR_2Z,VASHON_SOUTHWORTH_FERRY,1,1
ST_LR_2Z,WS_SEATTLE_FOOT_FERRY,1,1
ST_LR_3Z,BAIN_SEA_FERRY,1,1
ST_LR_3Z,BREM_PO_FERRY,1,1
ST_LR_3Z,BREM_SEA_FERRY,1,1
ST_LR_3Z,CT_COMMUTER,1,1
ST_LR_3Z,CT_LOCAL,1,1
ST_LR_3Z,CT_NE_COMMUTER,1,1
ST_LR_3Z,EDMONDS_KINGSTON_FERRY,1,1
ST_LR_3Z,FOUNT_SOUTHWORTH_FERRY,1,1
ST_LR_3Z,FOUNT_VASHON_FERRY,1,1
ST_LR_3Z,KINGSTON_EDMONDS_FERRY,1,1
ST_LR_3Z,KITSAP,1,1
ST_LR_3Z,METRO_1Z_AM_PEAK,1,1
ST_LR_3Z,METRO_1Z_MD_OFF_PEAK,1,1
ST_LR_3Z,METRO_1Z_NT_OFF_PEAK,1,1
ST_LR_3Z,METRO_1Z_PM_PEAK,1,1
ST_LR_3Z,METRO_2Z_AM_PEAK,1,1
ST_LR_3Z,METRO_2Z_MD_OFF_PEAK,1,1
ST_LR_3Z,METRO_2Z_NT_OFF_PEAK,1,1
ST_LR_3Z,METRO_2Z_PM_PEAK,1,1
ST_LR_3Z,MONORAIL,1,1
ST_LR_3Z,PIERCE,1,1
ST_LR_3Z,PTDEF_VASHION_FERRY,1,1
ST_LR_3Z,SEATTLE_VASHON_FERRY,1,1
ST_LR_3Z,SEA_BAIN_FERRY,1,1
ST_LR_3Z,SEA_BREM_FERRY,1,1
ST_LR_3Z,SOUTHWORTH_FOUNT_FERRY,1,1
ST_LR_3Z,SOUTHWORTH_VASHON_FERRY,1,1
ST_LR_3Z,ST_EXPRESS_1Z,1,1
ST_LR_3Z,ST_EXPRESS_2Z,1,1
ST_LR_3Z,ST_LR_1Z,1,1
ST_LR_3Z,ST_LR_2Z,1,1
ST_LR_3Z,VASHON_FOUNT_FERRY,1,1
ST_LR_3Z,VASHON_PTDEF_FERRY,1,1
ST_LR_3Z,VASHON_SEATTLE_FERRY,1,1
ST_LR_3Z,VASHON_SOUTHWORTH_FERRY,1,1
ST_LR_3Z,WS_SEATTLE_FOOT_FERRY,1,1
VASHON_FOUNT_FERRY,BAIN_SEA_FERRY,1,1
VASHON_FOUNT_FERRY,BREM_PO_FERRY,1,1
VASHON_FOUNT_FERRY,BREM_SEA_FERRY,1,1
VASHON_FOUNT_FERRY,CT_COMMUTER,1,1
VASHON_FOUNT_FERRY,CT_LOCAL,1,1
VASHON_FOUNT_FERRY,CT_NE_COMMUTER,1,1
VASHON_FOUNT_FERRY,EDMONDS_KINGSTON_FERRY,1,1
VASHON_FOUNT_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
VASHON_FOUNT_FERRY,FOUNT_VASHON_FERRY,1,1
VASHON_FOUNT_FERRY,KINGSTON_EDMONDS_FERRY,1,1
VASHON_FOUNT_FERRY,KITSAP,1,1
VASHON_FOUNT_FERRY,METRO_1Z_AM_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_1Z_PM_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_2Z_AM_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
VASHON_FOUNT_FERRY,METRO_2Z_PM_PEAK,1,1
VASHON_FOUNT_FERRY,MONORAIL,1,1
VASHON_FOUNT_FERRY,PIERCE,1,1
VASHON_FOUNT_FERRY,PTDEF_VASHION_FERRY,1,1
VASHON_FOUNT_FERRY,SEATTLE_VASHON_FERRY,1,1
VASHON_FOUNT_FERRY,SEA_BAIN_FERRY,1,1
VASHON_FOUNT_FERRY,SEA_BREM_FERRY,1,1
VASHON_FOUNT_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
VASHON_FOUNT_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
VASHON_FOUNT_FERRY,ST_EXPRESS_1Z,1,1
VASHON_FOUNT_FERRY,ST_EXPRESS_2Z,1,1
VASHON_FOUNT_FERRY,ST_LR_1Z,1,1
VASHON_FOUNT_FERRY,ST_LR_2Z,1,1
VASHON_FOUNT_FERRY,ST_LR_3Z,1,1
VASHON_FOUNT_FERRY,VASHON_PTDEF_FERRY,1,1
VASHON_FOUNT_FERRY,VASHON_SEATTLE_FERRY,1,1
VASHON_FOUNT_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
VASHON_FOUNT_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
VASHON_PTDEF_FERRY,BAIN_SEA_FERRY,1,1
VASHON_PTDEF_FERRY,BREM_PO_FERRY,1,1
VASHON_PTDEF_FERRY,BREM_SEA_FERRY,1,1
VASHON_PTDEF_FERRY,CT_COMMUTER,1,1
VASHON_PTDEF_FERRY,CT_LOCAL,1,1
VASHON_PTDEF_FERRY,CT_NE_COMMUTER,1,1
VASHON_PTDEF_FERRY,EDMONDS_KINGSTON_FERRY,1,1
VASHON_PTDEF_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
VASHON_PTDEF_FERRY,FOUNT_VASHON_FERRY,1,1
VASHON_PTDEF_FERRY,KINGSTON_EDMONDS_FERRY,1,1
VASHON_PTDEF_FERRY,KITSAP,1,1
VASHON_PTDEF_FERRY,METRO_1Z_AM_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_1Z_PM_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_2Z_AM_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_2Z_MD_OFF_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_2Z_NT_OFF_PEAK,1,1
VASHON_PTDEF_FERRY,METRO_2Z_PM_PEAK,1,1
VASHON_PTDEF_FERRY,MONORAIL,1,1
VASHON_PTDEF_FERRY,PIERCE,1,1
VASHON_PTDEF_FERRY,PTDEF_VASHION_FERRY,1,1
VASHON_PTDEF_FERRY,SEATTLE_VASHON_FERRY,1,1
VASHON_PTDEF_FERRY,SEA_BAIN_FERRY,1,1
VASHON_PTDEF_FERRY,SEA_BREM_FERRY,1,1
VASHON_PTDEF_FERRY,SOUTHWORTH_FOUNT_FERRY,1,1
VASHON_PTDEF_FERRY,SOUTHWORTH_VASHON_FERRY,1,1
VASHON_PTDEF_FERRY,ST_EXPRESS_1Z,1,1
VASHON_PTDEF_FERRY,ST_EXPRESS_2Z,1,1
VASHON_PTDEF_FERRY,ST_LR_1Z,1,1
VASHON_PTDEF_FERRY,ST_LR_2Z,1,1
VASHON_PTDEF_FERRY,ST_LR_3Z,1,1
VASHON_PTDEF_FERRY,VASHON_FOUNT_FERRY,1,1
VASHON_PTDEF_FERRY,VASHON_SEATTLE_FERRY,1,1
VASHON_PTDEF_FERRY,VASHON_SOUTHWORTH_FERRY,1,1
VASHON_PTDEF_FERRY,WS_SEATTLE_FOOT_FERRY,1,1
VASHON_SEATTLE_FERRY,BAIN_SEA_FERRY,1,1
VASHON_SEATTLE_FERRY,BREM_PO_FERRY,1,1
VASHON_SEATTLE_FERRY,BREM_SEA_FERRY,1,1
VASHON_SEATTLE_FERRY,CT_COMMUTER,1,1
VASHON_SEATTLE_FERRY,CT_LOCAL,1,1
VASHON_SEATTLE_FERRY,CT_NE_COMMUTER,1,1
VASHON_SEATTLE_FERRY,EDMONDS_KINGSTON_FERRY,1,1
VASHON_SEATTLE_FERRY,FOUNT_SOUTHWORTH_FERRY,1,1
VASHON_SEATTLE_FERRY,FOUNT_VASHON_FERRY,1,1
VASHON_SEATTLE_FERRY,KINGSTON_EDMONDS_FERRY,1,1
VASHON_SEATTLE_FERRY,KITSAP,1,1
VASHON_SEATTLE_FERRY,METRO_1Z_AM_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_1Z_MD_OFF_PEAK,1,1
VASHON_SEATTLE_FERRY,METRO_1Z_NT_OFF_PEAK,1,1
