trip_id,stop_id
3369,54740
3369,55056
3369,55050
3369,55030
3369,54193
3369,53504
3369,52360
3369,52326
3369,52980
3369,53861
3369,53628
3369,53922
3369,54064
3369,54132
3369,54136
3369,55241
3369,54899
3369,199142
3369,199412
3369,198948
3369,199131
3369,198950
3369,199093
3369,199132
3369,198954
3369,198895
3369,59558
3369,60497
3369,61135
3369,61893
3369,63129
3369,65362
3369,67296
3369,68077
3369,69563
3369,71395
3369,71933
3369,72617
3369,74103
3369,74556
3369,74332
3370,54618
3370,54740
3370,55056
3370,55050
3370,55030
3370,54193
3370,53504
3370,52360
3370,52326
3370,52980
3370,53861
3370,53628
3370,53922
3370,54064
3370,54132
3370,54136
3370,55241
3370,54899
3370,199142
3370,199412
3370,198948
3370,199131
3370,198950
3370,199093
3370,199132
3370,198954
3370,198895
3370,59558
3370,60497
3370,61135
3370,61893
3370,63129
3370,65362
3370,67296
3370,68077
3370,69563
3370,71395
3370,71933
3370,72617
3370,74103
3370,74556
3370,74332
3371,54618
3371,54740
3371,55056
3371,55050
3371,55030
3371,54193
3371,53504
3371,52360
3371,52326
3371,52980
3371,53861
3371,53628
3371,53922
3371,54064
3371,54132
3371,54136
3371,55241
3371,54899
3371,199142
3371,199412
3371,198948
3371,199131
3371,198950
3371,199093
3371,199132
3371,198954
3371,198895
3371,59558
3371,60497
3371,61135
3371,61893
3371,63129
3371,65362
3371,67296
3371,68077
3371,69563
3371,71395
3371,71933
3371,72617
3371,74103
3371,74556
3371,74332
3372,54618
3372,54740
3372,55056
3372,55050
3372,55030
3372,54193
3372,53504
3372,52360
3372,52326
3372,52980
3372,53861
3372,53628
3372,53922
3372,54064
3372,54132
3372,54136
3372,55241
3372,54899
3372,199142
3372,199412
3372,198948
3372,199131
3372,198950
3372,199093
3372,199132
3372,198954
3372,198895
3372,59558
3372,60497
3372,61135
3372,61893
3372,63129
3372,65362
3372,67296
3372,68077
3372,69563
3372,71395
3372,71933
3372,72617
3372,74103
3372,74556
3372,74332
3373,54618
3373,54740
3373,55056
3373,55050
3373,55030
3373,54193
3373,53504
3373,52360
3373,52326
3373,52980
3373,53861
3373,53628
3373,53922
3373,54064
3373,54132
3373,54136
3373,55241
3373,54899
3373,199142
3373,199412
3373,198948
3373,199131
3373,198950
3373,199093
3373,199132
3373,198954
3373,198895
3373,59558
3373,60497
3373,61135
3373,61893
3373,63129
3373,65362
3373,67296
3373,68077
3373,69563
3373,71395
3373,71933
3373,72617
3373,74103
3373,74556
3373,74332
3374,54618
3374,54740
3374,55056
3374,55050
3374,55030
3374,54193
3374,53504
3374,52360
3374,52326
3374,52980
3374,53861
3374,53628
3374,53922
3374,54064
3374,54132
3374,54136
3374,55241
3374,54899
3374,199142
3374,199412
3374,198948
3374,199131
3374,198950
3374,199093
3374,199132
3374,198954
3374,198895
3374,59558
3374,60497
3374,61135
3374,61893
3374,63129
3374,65362
3374,67296
3374,68077
3374,69563
3374,71395
3374,71933
3374,72617
3374,74103
3374,74556
3374,74332
3375,54618
3375,54740
3375,55056
3375,55050
3375,55030
3375,54193
3375,53504
3375,52360
3375,52326
3375,52980
3375,53861
3375,53628
3375,53922
3375,54064
3375,54132
3375,54136
3375,55241
3375,54899
3375,199142
3375,199412
3375,198948
3375,199131
3375,198950
3375,199093
3375,199132
3375,198954
3375,198895
3375,59558
3375,60497
3375,61135
3375,61893
3375,63129
3375,65362
3375,67296
3375,68077
3375,69563
3375,71395
3375,71933
3375,72617
3375,74103
3375,74556
3375,74332
3376,54618
3376,54740
3376,55056
3376,55050
3376,55030
3376,54193
3376,53504
3376,52360
3376,52326
3376,52980
3376,53861
3376,53628
3376,53922
3376,54064
3376,54132
3376,54136
3376,55241
3376,54899
3376,199142
3376,199412
3376,198948
3376,199131
3376,198950
3376,199093
3376,199132
3376,198954
3376,198895
3376,59558
3376,60497
3376,61135
3376,61893
3376,63129
3376,65362
3376,67296
3376,68077
3376,69563
3376,71395
3376,71933
3376,72617
3376,74103
3376,74556
3376,74332
3377,54618
3377,54740
3377,55056
3377,55050
3377,55030
3377,54193
3377,53504
3377,52360
3377,52326
3377,52980
3377,53861
3377,53628
3377,53922
3377,54064
3377,54132
3377,54136
3377,55241
3377,54899
3377,199142
3377,199412
3377,198948
3377,199131
3377,198950
3377,199093
3377,199132
3377,198954
3377,198895
3377,59558
3377,60497
3377,61135
3377,61893
3377,63129
3377,65362
3377,67296
3377,68077
3377,69563
3377,71395
3377,71933
3377,72617
3377,74103
3377,74556
3377,74332
3378,54618
3378,54740
3378,55056
3378,55050
3378,55030
3378,54193
3378,53504
3378,52360
3378,52326
3378,52980
3378,53861
3378,53628
3378,53922
3378,54064
3378,54132
3378,54136
3378,55241
3378,54899
3378,199142
3378,199412
3378,198948
3378,199131
3378,198950
3378,199093
3378,199132
3378,198954
3378,198895
3378,59558
3378,60497
3378,61135
3378,61893
3378,63129
3378,65362
3378,67296
3378,68077
3378,69563
3378,71395
3378,71933
3378,72617
3378,74103
3378,74556
3378,74332
3379,74400
3379,74556
3379,74103
3379,72617
3379,71919
3379,71395
3379,69563
3379,68077
3379,67296
3379,65362
3379,63129
3379,61893
3379,60822
3379,60497
3379,59558
3379,58459
3379,57636
3379,55842
3379,199093
3379,198951
3379,199131
3379,198948
3379,199142
3379,54899
3379,54266
3379,53947
3379,53922
3379,53628
3379,53583
3379,53861
3379,52980
3379,52326
3379,52345
3379,52360
3379,53504
3379,54193
3379,55041
3379,55050
3379,55056
3379,54740
3379,54618
3380,74400
3380,74556
3380,74103
3380,72617
3380,71919
3380,71395
3380,69563
3380,68077
3380,67296
3380,65362
3380,63129
3380,61893
3380,60822
3380,60497
3380,59558
3380,58459
3380,57636
3380,55842
3380,199093
3380,198951
3380,199131
3380,198948
3380,199142
3380,54899
3380,54266
3380,53947
3380,53922
3380,53628
3380,53583
3380,53861
3380,52980
3380,52326
3380,52345
3380,52360
3380,53504
3380,54193
3380,55041
3380,55050
3380,55056
3380,54740
3380,54618
3381,74400
3381,74556
3381,74103
3381,72617
3381,71919
3381,71395
3381,69563
3381,68077
3381,67296
3381,65362
3381,63129
3381,61893
3381,60822
3381,60497
3381,59558
3381,58459
3381,57636
3381,55842
3381,199093
3381,198951
3381,199131
3381,198948
3381,199142
3381,54899
3381,54266
3381,53947
3381,53922
3381,53628
3381,53583
3381,53861
3381,52980
3381,52326
3381,52345
3381,52360
3381,53504
3381,54193
3381,55041
3381,55050
3381,55056
3381,54740
3381,54618
3382,74400
3382,74556
3382,74103
3382,72617
3382,71919
3382,71395
3382,69563
3382,68077
3382,67296
3382,65362
3382,63129
3382,61893
3382,60822
3382,60497
3382,59558
3382,58459
3382,57636
3382,55842
3382,199093
3382,198951
3382,199131
3382,198948
3382,199142
3382,54899
3382,54266
3382,53947
3382,53922
3382,53628
3382,53583
3382,53861
3382,52980
3382,52326
3382,52345
3382,52360
3382,53504
3382,54193
3382,55041
3382,55050
3382,55056
3382,54740
3382,54618
3383,74400
3383,74556
3383,74103
3383,72617
3383,71919
3383,71395
3383,69563
3383,68077
3383,67296
3383,65362
3383,63129
3383,61893
3383,60822
3383,60497
3383,59558
3383,58459
3383,57636
3383,55842
3383,199093
3383,198951
3383,199131
3383,198948
3383,199142
3383,54899
3383,54266
3383,53947
3383,53922
3383,53628
3383,53583
3383,53861
3383,52980
3383,52326
3383,52345
3383,52360
3383,53504
3383,54193
3383,55041
3383,55050
3383,55056
3383,54740
3383,54618
3384,74400
3384,74556
3384,74103
3384,72617
3384,71919
3384,71395
3384,69563
3384,68077
3384,67296
3384,65362
3384,63129
3384,61893
3384,60822
3384,60497
3384,59558
3384,58459
3384,57636
3384,55842
3384,199093
3384,198951
3384,199131
3384,198948
3384,199142
3384,54899
3384,54266
3384,53947
3384,53922
3384,53628
3384,53583
3384,53861
3384,52980
3384,52326
3384,52345
3384,52360
3384,53504
3384,54193
3384,55041
3384,55050
3384,55056
3384,54740
3384,54618
3385,74400
3385,74556
3385,74103
3385,72617
3385,71919
3385,71395
3385,69563
3385,68077
3385,67296
3385,65362
3385,63129
3385,61893
3385,60822
3385,60497
3385,59558
3385,58459
3385,57636
3385,55842
3385,199093
3385,198951
3385,199131
3385,198948
3385,199142
3385,54899
3385,54266
3385,53947
3385,53922
3385,53628
3385,53583
3385,53861
3385,52980
3385,52326
3385,52345
3385,52360
3385,53504
3385,54193
3385,55041
3385,55050
3385,55056
3385,54740
3385,54618
3386,74400
3386,74556
3386,74103
3386,72617
3386,71919
3386,71395
3386,69563
3386,68077
3386,67296
3386,65362
3386,63129
3386,61893
3386,60822
3386,60497
3386,59558
3386,58459
3386,57636
3386,55842
3386,199093
3386,198951
3386,199131
3386,198948
3386,199142
3386,54899
3386,54266
3386,53947
3386,53922
3386,53628
3386,53583
3386,53861
3386,52980
3386,52326
3386,52345
3386,52360
3386,53504
3386,54193
3386,55041
3386,55050
3386,55056
3386,54740
3386,54618
3387,51004
3387,51023
3387,51713
3387,52203
3387,53033
3387,53043
3387,53056
3387,53730
3387,54427
3387,54489
3387,55727
3387,56857
3387,58328
3387,58372
3387,59112
3387,59820
3387,61063
3387,61815
3387,63061
3387,63887
3387,65762
3387,67246
3387,69508
3387,72205
3387,72621
3387,73482
3387,74223
3387,74556
3387,74103
3387,73135
3387,73116
3388,51004
3388,51023
3388,51713
3388,52203
3388,53033
3388,53043
3388,53056
3388,53730
3388,54427
3388,54489
3388,55727
3388,56857
3388,58328
3388,58372
3388,59112
3388,59820
3388,61063
3388,61815
3388,63061
3388,63887
3388,65762
3388,67246
3388,69508
3388,72205
3388,72621
3388,73482
3388,74223
3388,74556
3388,74103
3388,73135
3388,73116
3389,51004
3389,51023
3389,51713
3389,52203
3389,53033
3389,53043
3389,53056
3389,53730
3389,54427
3389,54489
3389,55727
3389,56857
3389,58328
3389,58372
3389,59112
3389,59820
3389,61063
3389,61815
3389,63061
3389,63887
3389,65762
3389,67246
3389,69508
3389,72205
3389,72621
3389,73482
3389,74223
3389,74556
3389,74103
3389,73135
3389,73116
3390,51004
3390,51023
3390,51713
3390,52203
3390,53033
3390,53043
3390,53056
3390,53730
3390,54427
3390,54489
3390,55727
3390,56857
3390,58328
3390,58372
3390,59112
3390,59820
3390,61063
3390,61815
3390,63061
3390,63887
3390,65762
3390,67246
3390,69508
3390,72205
3390,72621
3390,73482
3390,74223
3390,74556
3390,74103
3390,73135
3390,73116
3391,51004
3391,51023
3391,51713
3391,52203
3391,53033
3391,53043
3391,53056
3391,53730
3391,54427
3391,54489
3391,55727
3391,56857
3391,58328
3391,58372
3391,59112
3391,59820
3391,61063
3391,61815
3391,63061
3391,63887
3391,65762
3391,67246
3391,69508
3391,72205
3391,72621
3391,73482
3391,74223
3391,74556
3391,74103
3391,73135
3391,73116
3392,51004
3392,51023
3392,51713
3392,52203
3392,53033
3392,53043
3392,53056
3392,53730
3392,54427
3392,54489
3392,55727
3392,56857
3392,58328
3392,58372
3392,59112
3392,59820
3392,61063
3392,61815
3392,63061
3392,63887
3392,65762
3392,67246
3392,69508
3392,72205
3392,72621
3392,73482
3392,74223
3392,74556
3392,74103
3392,73135
3392,73116
3393,51004
3393,51023
3393,51713
3393,52203
3393,53033
3393,53043
3393,53056
3393,53730
3393,54427
3393,54489
3393,55727
3393,56857
3393,58328
3393,58372
3393,59112
3393,59820
3393,61063
3393,61815
3393,63061
3393,63887
3393,65762
3393,67246
3393,69508
3393,72205
3393,72621
3393,73482
3393,74223
3393,74556
3393,74103
3393,73135
3393,73116
3394,51004
3394,51023
3394,51713
3394,52203
3394,53033
3394,53043
3394,53056
3394,53730
3394,54427
3394,54489
3394,55727
3394,56857
3394,58328
3394,58372
3394,59112
3394,59820
3394,61063
3394,61815
3394,63061
3394,63887
3394,65762
3394,67246
3394,69508
3394,72205
3394,72621
3394,73482
3394,74223
3394,74556
3394,74103
3394,73135
3394,73116
3395,51004
3395,51023
3395,51713
3395,52203
3395,53033
3395,53043
3395,53056
3395,53730
3395,54427
3395,54489
3395,55727
3395,56857
3395,58328
3395,58372
3395,59112
3395,59820
3395,61063
3395,61815
3395,63061
3395,63887
3395,65762
3395,67246
3395,69508
3395,72205
3395,72621
3395,73482
3395,74223
3395,74556
3395,74103
3395,73135
3395,73116
3396,51004
3396,51023
3396,51713
3396,52203
3396,53033
3396,53043
3396,53056
3396,53730
3396,54427
3396,54489
3396,55727
3396,56857
3396,58328
3396,58372
3396,59112
3396,59820
3396,61063
3396,61815
3396,63061
3396,63887
3396,65762
3396,67246
3396,69508
3396,72205
3396,72621
3396,73482
3396,74223
3396,74556
3396,74103
3396,73135
3396,73116
3397,51004
3397,51023
3397,51713
3397,52203
3397,53033
3397,53043
3397,53056
3397,53730
3397,54427
3397,54489
3397,55727
3397,56857
3397,58328
3397,58372
3397,59112
3397,59820
3397,61063
3397,61815
3397,63061
3397,63887
3397,65762
3397,67246
3397,69508
3397,72205
3397,72621
3397,73482
3397,74223
3397,74556
3397,74103
3397,73135
3397,73116
3398,183844
3398,89901
3398,185802
3398,88544
3398,87342
3398,86616
3398,86046
3398,85397
3398,84920
3398,60822
3398,60497
3398,59558
3398,58459
3398,57636
3398,55842
3398,199093
3398,198951
3398,199131
3398,198948
3398,199142
3398,54266
3398,53922
3398,53583
3398,52326
3398,199602
3398,52447
3398,54614
3398,54618
3399,183844
3399,89901
3399,185802
3399,88544
3399,87342
3399,86616
3399,86046
3399,85397
3399,84920
3399,60822
3399,60497
3399,59558
3399,58459
3399,57636
3399,55842
3399,199093
3399,198951
3399,199131
3399,198948
3399,199142
3399,54266
3399,53922
3399,53583
3399,52326
3399,199602
3399,52447
3399,54614
3399,54618
3400,183844
3400,89901
3400,185802
3400,88544
3400,87342
3400,86616
3400,86046
3400,85397
3400,84920
3400,60822
3400,60497
3400,59558
3400,58459
3400,57636
3400,55842
3400,199093
3400,198951
3400,199131
3400,198948
3400,199142
3400,54266
3400,53922
3400,53583
3400,52326
3400,199602
3400,52447
3400,54614
3400,54618
3401,183844
3401,89901
3401,185802
3401,88544
3401,87342
3401,86616
3401,86046
3401,85397
3401,84920
3401,60822
3401,60497
3401,59558
3401,58459
3401,57636
3401,55842
3401,199093
3401,198951
3401,199131
3401,198948
3401,199142
3401,54266
3401,53922
3401,53583
3401,52326
3401,199602
3401,52447
3401,54614
3401,54618
3402,183844
3402,89901
3402,185802
3402,88544
3402,87342
3402,86616
3402,86046
3402,85397
3402,84920
3402,60822
3402,60497
3402,59558
3402,58459
3402,57636
3402,55842
3402,199093
3402,198951
3402,199131
3402,198948
3402,199142
3402,54266
3402,53922
3402,53583
3402,52326
3402,199602
3402,52447
3402,54614
3402,54618
3403,183844
3403,89901
3403,185802
3403,88544
3403,87342
3403,86616
3403,86046
3403,85397
3403,84920
3403,60822
3403,60497
3403,59558
3403,58459
3403,57636
3403,55842
3403,199093
3403,198951
3403,199131
3403,198948
3403,199142
3403,54266
3403,53922
3403,53583
3403,52326
3403,199602
3403,52447
3403,54614
3403,54618
3404,183844
3404,89901
3404,185802
3404,88544
3404,87342
3404,86616
3404,86046
3404,85397
3404,84920
3404,60822
3404,60497
3404,59558
3404,58459
3404,57636
3404,55842
3404,199093
3404,198951
3404,199131
3404,198948
3404,199142
3404,54266
3404,53922
3404,53583
3404,52326
3404,199602
3404,52447
3404,54614
3404,54618
3405,183844
3405,89901
3405,185802
3405,88544
3405,87342
3405,86616
3405,86046
3405,85397
3405,84920
3405,60822
3405,60497
3405,59558
3405,58459
3405,57636
3405,55842
3405,199093
3405,198951
3405,199131
3405,198948
3405,199142
3405,54266
3405,53922
3405,53583
3405,52326
3405,199602
3405,52447
3405,54614
3405,54618
3406,54618
3406,54614
3406,52447
3406,199497
3406,52326
3406,53861
3406,54132
3406,54136
3406,199142
3406,199412
3406,198948
3406,199131
3406,199093
3406,199132
3406,198954
3406,198895
3406,59558
3406,60497
3406,61135
3406,85133
3406,85310
3406,85855
3406,198970
3406,199038
3406,199612
3406,88558
3406,88668
3407,54618
3407,54614
3407,52447
3407,199497
3407,52326
3407,53861
3407,54132
3407,54136
3407,199142
3407,199412
3407,198948
3407,199131
3407,199093
3407,199132
3407,198954
3407,198895
3407,59558
3407,60497
3407,61135
3407,85133
3407,85310
3407,85855
3407,198970
3407,199038
3407,199612
3407,88558
3407,88668
3408,54618
3408,54614
3408,52447
3408,199497
3408,52326
3408,53861
3408,54132
3408,54136
3408,199142
3408,199412
3408,198948
3408,199131
3408,199093
3408,199132
3408,198954
3408,198895
3408,59558
3408,60497
3408,61135
3408,85133
3408,85310
3408,85855
3408,198970
3408,199038
3408,199612
3408,88558
3408,88668
3409,54618
3409,54614
3409,52447
3409,199497
3409,52326
3409,53861
3409,54132
3409,54136
3409,199142
3409,199412
3409,198948
3409,199131
3409,199093
3409,199132
3409,198954
3409,198895
3409,59558
3409,60497
3409,61135
3409,85133
3409,85310
3409,85855
3409,198970
3409,199038
3409,199612
3409,88558
3409,88668
3410,54618
3410,54614
3410,52447
3410,199497
3410,52326
3410,53861
3410,54132
3410,54136
3410,199142
3410,199412
3410,198948
3410,199131
3410,199093
3410,199132
3410,198954
3410,198895
3410,59558
3410,60497
3410,61135
3410,85133
3410,85310
3410,85855
3410,198970
3410,199038
3410,199612
3410,88558
3410,88668
3411,54618
3411,54614
3411,52447
3411,199497
3411,52326
3411,53861
3411,54132
3411,54136
3411,199142
3411,199412
3411,198948
3411,199131
3411,199093
3411,199132
3411,198954
3411,198895
3411,59558
3411,60497
3411,61135
3411,85133
3411,85310
3411,85855
3411,198970
3411,199038
3411,199612
3411,88558
3411,88668
3412,54618
3412,54614
3412,52447
3412,199497
3412,52326
3412,53861
3412,54132
3412,54136
3412,199142
3412,199412
3412,198948
3412,199131
3412,199093
3412,199132
3412,198954
3412,198895
3412,59558
3412,60497
3412,61135
3412,85133
3412,85310
3412,85855
3412,198970
3412,199038
3412,199612
3412,88558
3412,88668
3413,54618
3413,54614
3413,52447
3413,199497
3413,52326
3413,53861
3413,54132
3413,54136
3413,199142
3413,199412
3413,198948
3413,199131
3413,199093
3413,199132
3413,198954
3413,198895
3413,59558
3413,60497
3413,61135
3413,85133
3413,85310
3413,85855
3413,198970
3413,199038
3413,199612
3413,88558
3413,88668
3414,54589
3414,53861
3414,54132
3414,54136
3414,199142
3414,199412
3414,198948
3414,199131
3414,199093
3414,199132
3414,198954
3414,198895
3414,59558
3414,60497
3414,61135
3414,85133
3414,85310
3414,85855
3414,198970
3414,199038
3414,199612
3414,88558
3414,88668
3415,54589
3415,53861
3415,54132
3415,54136
3415,199142
3415,199412
3415,198948
3415,199131
3415,199093
3415,199132
3415,198954
3415,198895
3415,59558
3415,60497
3415,61135
3415,85133
3415,85310
3415,85855
3415,198970
3415,199038
3415,199612
3415,88558
3415,88668
3416,54589
3416,53861
3416,54132
3416,54136
3416,199142
3416,199412
3416,198948
3416,199131
3416,199093
3416,199132
3416,198954
3416,198895
3416,59558
3416,60497
3416,61135
3416,85133
3416,85310
3416,85855
3416,198970
3416,199038
3416,199612
3416,88558
3416,88668
3417,54589
3417,53861
3417,54132
3417,54136
3417,199142
3417,199412
3417,198948
3417,199131
3417,199093
3417,199132
3417,198954
3417,198895
3417,59558
3417,60497
3417,61135
3417,85133
3417,85310
3417,85855
3417,198970
3417,199038
3417,199612
3417,88558
3417,88668
3418,54589
3418,53861
3418,54132
3418,54136
3418,199142
3418,199412
3418,198948
3418,199131
3418,199093
3418,199132
3418,198954
3418,198895
3418,59558
3418,60497
3418,61135
3418,85133
3418,85310
3418,85855
3418,198970
3418,199038
3418,199612
3418,88558
3418,88668
3419,54589
3419,53861
3419,54132
3419,54136
3419,199142
3419,199412
3419,198948
3419,199131
3419,199093
3419,199132
3419,198954
3419,198895
3419,59558
3419,60497
3419,61135
3419,85133
3419,85310
3419,85855
3419,198970
3419,199038
3419,199612
3419,88558
3419,88668
3420,54589
3420,53861
3420,54132
3420,54136
3420,199142
3420,199412
3420,198948
3420,199131
3420,199093
3420,199132
3420,198954
3420,198895
3420,59558
3420,60497
3420,61135
3420,85133
3420,85310
3420,85855
3420,198970
3420,199038
3420,199612
3420,88558
3420,88668
3421,54589
3421,53861
3421,54132
3421,54136
3421,199142
3421,199412
3421,198948
3421,199131
3421,199093
3421,199132
3421,198954
3421,198895
3421,59558
3421,60497
3421,61135
3421,85133
3421,85310
3421,85855
3421,198970
3421,199038
3421,199612
3421,88558
3421,88668
3422,54589
3422,53861
3422,54132
3422,54136
3422,199142
3422,199412
3422,198948
3422,199131
3422,199093
3422,199132
3422,198954
3422,198895
3422,59558
3422,60497
3422,61135
3422,85133
3422,85310
3422,85855
3422,198970
3422,199038
3422,199612
3422,88558
3422,88668
3423,54589
3423,53861
3423,54132
3423,54136
3423,199142
3423,199412
3423,198948
3423,199131
3423,199093
3423,199132
3423,198954
3423,198895
3423,59558
3423,60497
3423,61135
3423,85133
3423,85310
3423,85855
3423,198970
3423,199038
3423,199612
3423,88558
3423,88668
3424,54589
3424,53861
3424,54132
3424,54136
3424,199142
3424,199412
3424,198948
3424,199131
3424,199093
3424,199132
3424,198954
3424,198895
3424,59558
3424,60497
3424,61135
3424,85133
3424,85310
3424,85855
3424,198970
3424,199038
3424,199612
3424,88558
3424,88668
3425,73488
3425,74350
3425,74556
3425,75003
3425,75208
3425,199098
3425,183923
3425,185832
3425,186134
3425,77379
3425,73957
3425,72101
3425,70280
3425,69483
3426,73488
3426,74350
3426,74556
3426,75003
3426,75208
3426,199098
3426,183923
3426,185832
3426,186134
3426,77379
3426,73957
3426,72101
3426,70280
3426,69483
3427,73488
3427,74350
3427,74556
3427,75003
3427,75208
3427,199098
3427,183923
3427,185832
3427,186134
3427,77379
3427,73957
3427,72101
3427,70280
3427,69483
3428,73488
3428,74350
3428,74556
3428,75003
3428,75208
3428,199098
3428,183923
3428,185832
3428,186134
3428,77379
3428,73957
3428,72101
3428,70280
3428,69483
3429,73488
3429,74350
3429,74556
3429,75003
3429,75208
3429,199098
3429,183923
3429,185832
3429,186134
3429,77379
3429,73957
3429,72101
3429,70280
3429,69483
3430,73488
3430,74350
3430,74556
3430,75003
3430,75208
3430,199098
3430,183923
3430,185832
3430,186134
3430,77379
3430,73957
3430,72101
3430,70280
3430,69483
3431,73488
3431,74350
3431,74556
3431,75003
3431,75208
3431,199098
3431,183923
3431,185832
3431,186134
3431,77379
3431,73957
3431,72101
3431,70280
3431,69483
3432,73488
3432,74350
3432,74556
3432,75003
3432,75208
3432,199098
3432,183923
3432,185832
3432,186134
3432,77379
3432,73957
3432,72101
3432,70280
3432,69483
3433,69342
3433,70498
3433,72113
3433,73957
3433,77379
3433,186139
3433,185827
3433,76258
3433,75423
3433,75208
3433,75003
3433,74414
3433,74228
3434,69342
3434,70498
3434,72113
3434,73957
3434,77379
3434,186139
3434,185827
3434,76258
3434,75423
3434,75208
3434,75003
3434,74414
3434,74228
3435,69342
3435,70498
3435,72113
3435,73957
3435,77379
3435,186139
3435,185827
3435,76258
3435,75423
3435,75208
3435,75003
3435,74414
3435,74228
3436,69342
3436,70498
3436,72113
3436,73957
3436,77379
3436,186139
3436,185827
3436,76258
3436,75423
3436,75208
3436,75003
3436,74414
3436,74228
3437,69342
3437,70498
3437,72113
3437,73957
3437,77379
3437,186139
3437,185827
3437,76258
3437,75423
3437,75208
3437,75003
3437,74414
3437,74228
3438,69342
3438,70498
3438,72113
3438,73957
3438,77379
3438,186139
3438,185827
3438,76258
3438,75423
3438,75208
3438,75003
3438,74414
3438,74228
3439,69342
3439,70498
3439,72113
3439,73957
3439,77379
3439,186139
3439,185827
3439,76258
3439,75423
3439,75208
3439,75003
3439,74414
3439,74228
3440,69342
3440,70498
3440,72113
3440,73957
3440,77379
3440,186139
3440,185827
3440,76258
3440,75423
3440,75208
3440,75003
3440,74414
3440,74228
3441,69342
3441,70498
3441,72113
3441,73957
3441,77379
3441,186139
3441,185827
3441,76258
3441,75423
3441,75208
3441,75003
3441,74414
3441,74228
3442,69342
3442,70498
3442,72113
3442,73957
3442,77379
3442,186139
3442,185827
3442,76258
3442,75423
3442,75208
3442,75003
3442,74414
3442,74228
3443,69342
3443,70498
3443,72113
3443,73957
3443,77379
3443,186139
3443,185827
3443,76258
3443,75423
3443,75208
3443,75003
3443,74414
3443,74228
3444,69342
3444,70498
3444,72113
3444,73957
3444,77379
3444,186139
3444,185827
3444,76258
3444,75423
3444,75208
3444,75003
3444,74414
3444,74228
3445,69342
3445,70498
3445,72113
3445,73957
3445,77379
3445,186139
3445,185827
3445,76258
3445,75423
3445,75208
3445,75003
3445,74414
3445,74228
3446,69342
3446,70498
3446,72113
3446,73957
3446,77379
3446,186139
3446,185827
3446,76258
3446,75423
3446,75208
3446,75003
3446,74414
3446,74228
3447,69342
3447,70498
3447,72113
3447,73957
3447,77379
3447,186139
3447,185827
3447,76258
3447,75423
3447,75208
3447,75003
3447,74414
3447,74228
3448,69342
3448,70498
3448,72113
3448,73957
3448,77379
3448,186139
3448,185827
3448,76258
3448,75423
3448,75208
3448,75003
3448,74414
3448,74228
3449,88668
3449,89901
3449,185802
3449,88544
3449,87342
3449,199037
3449,199031
3449,198827
3449,85029
3449,84273
3449,84081
3449,83753
3449,186142
3449,185832
3449,186134
3449,186144
3449,75188
3449,183912
3449,69405
3449,69433
3449,183585
3449,71019
3449,71192
3449,70669
3450,88668
3450,89901
3450,185802
3450,88544
3450,87342
3450,199037
3450,199031
3450,198827
3450,85029
3450,84273
3450,84081
3450,83753
3450,186142
3450,185832
3450,186134
3450,186144
3450,75188
3450,183912
3450,69405
3450,69433
3450,183585
3450,71019
3450,71192
3450,70669
3451,88668
3451,89901
3451,185802
3451,88544
3451,87342
3451,199037
3451,199031
3451,198827
3451,85029
3451,84273
3451,84081
3451,83753
3451,186142
3451,185832
3451,186134
3451,186144
3451,75188
3451,183912
3451,69405
3451,69433
3451,183585
3451,71019
3451,71192
3451,70669
3452,88668
3452,89901
3452,185802
3452,88544
3452,87342
3452,199037
3452,199031
3452,198827
3452,85029
3452,84273
3452,84081
3452,83753
3452,186142
3452,185832
3452,186134
3452,186144
3452,75188
3452,183912
3452,69405
3452,69433
3452,183585
3452,71019
3452,71192
3452,70669
3453,88668
3453,89901
3453,185802
3453,88544
3453,87342
3453,199037
3453,199031
3453,198827
3453,85029
3453,84273
3453,84081
3453,83753
3453,186142
3453,185832
3453,186134
3453,186144
3453,75188
3453,183912
3453,69405
3453,69433
3453,183585
3453,71019
3453,71192
3453,70669
3454,88668
3454,89901
3454,185802
3454,88544
3454,87342
3454,199037
3454,199031
3454,198827
3454,85029
3454,84273
3454,84081
3454,83753
3454,186142
3454,185832
3454,186134
3454,186144
3454,75188
3454,183912
3454,69405
3454,69433
3454,183585
3454,71019
3454,71192
3454,70669
3455,88668
3455,89901
3455,185802
3455,88544
3455,87342
3455,199037
3455,199031
3455,198827
3455,85029
3455,84273
3455,84081
3455,83753
3455,186142
3455,185832
3455,186134
3455,186144
3455,75188
3455,183912
3455,69405
3455,69433
3455,183585
3455,71019
3455,71192
3455,70669
3456,88668
3456,89901
3456,185802
3456,88544
3456,87342
3456,199037
3456,199031
3456,198827
3456,85029
3456,84273
3456,84081
3456,83753
3456,186142
3456,185832
3456,186134
3456,186144
3456,75188
3456,183912
3456,69405
3456,69433
3456,183585
3456,71019
3456,71192
3456,70669
3457,88668
3457,89901
3457,185802
3457,88544
3457,87342
3457,199037
3457,199031
3457,198827
3457,85029
3457,84273
3457,84081
3457,83753
3457,186142
3457,185832
3457,186134
3457,186144
3457,75188
3457,183912
3457,69405
3457,69433
3457,183585
3457,71019
3457,71192
3457,70669
3458,88668
3458,89901
3458,185802
3458,88544
3458,87342
3458,199037
3458,199031
3458,198827
3458,85029
3458,84273
3458,84081
3458,83753
3458,186142
3458,185832
